,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
1156,-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,99014.0,INLAND
1157,-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,165348.0,<1H OCEAN
1158,-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,155436.0,<1H OCEAN
1159,-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,303889.0,INLAND
1160,-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,178998.0,NEAR BAY
1161,-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,159916.0,<1H OCEAN
1162,-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,70124.0,INLAND
1163,-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,223921.0,INLAND
1164,-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,106891.0,INLAND
1165,-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,115053.0,INLAND
1166,-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,178355.0,NEAR OCEAN
1167,-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,225930.0,<1H OCEAN
1168,-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,205239.01,<1H OCEAN
1169,-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,86230.0,INLAND
1170,-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,65969.0,INLAND
1171,-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,47108.0,INLAND
1172,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,238384.0,<1H OCEAN
1173,-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,394098.18,NEAR BAY
1174,-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,154727.0,<1H OCEAN
1175,-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,188817.0,<1H OCEAN
1176,-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,85447.0,INLAND
1177,-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,189609.0,<1H OCEAN
1178,-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,169780.0,<1H OCEAN
1179,-117.16,32.74,49.0,1815.0,495.0,601.0,410.0,3.0571,358956.04,NEAR OCEAN
1180,-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,79868.99,INLAND
1181,-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,101139.0,NEAR OCEAN
1182,-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,177754.0,<1H OCEAN
1183,-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,167872.0,INLAND
1184,-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,266084.03,<1H OCEAN
1185,-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,327695.0,<1H OCEAN
1186,-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,225043.0,INLAND
1187,-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,143767.0,INLAND
1188,-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,114552.0,INLAND
1189,-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429,230142.0,NEAR BAY
1190,-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,370945.0,<1H OCEAN
1191,-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,219560.0,<1H OCEAN
1192,-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,187668.0,INLAND
1193,-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,159053.0,INLAND
1194,-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,262580.01,NEAR BAY
1195,-121.04,38.95,22.0,1931.0,445.0,1009.0,407.0,2.75,145273.0,INLAND
1196,-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,121732.0,INLAND
1197,-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,247036.0,INLAND
1198,-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,189625.0,<1H OCEAN
1199,-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,435869.21,NEAR OCEAN
1200,-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,181740.0,<1H OCEAN
1201,-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,195107.0,<1H OCEAN
1202,-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,71614.0,INLAND
1203,-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689,74296.0,INLAND
1204,-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,490452.86,<1H OCEAN
1205,-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,215254.0,NEAR BAY
1206,-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,401486.08,<1H OCEAN
1207,-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4.9167,198781.0,NEAR BAY
1208,-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,317054.04,NEAR OCEAN
1209,-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,325742.0,<1H OCEAN
1210,-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,232490.0,<1H OCEAN
1211,-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,108431.0,INLAND
1212,-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,91919.0,NEAR OCEAN
1213,-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,158155.0,<1H OCEAN
1214,-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,381680.01,<1H OCEAN
1215,-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,286210.0,NEAR OCEAN
1216,-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,109879.0,INLAND
1217,-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,455712.12,NEAR OCEAN
1218,-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,3.3393,174141.0,<1H OCEAN
1219,-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045,322283.02,NEAR OCEAN
1220,-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,261458.0,<1H OCEAN
1221,-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,129093.0,INLAND
1222,-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,373811.11,<1H OCEAN
1223,-118.35,34.19,45.0,903.0,190.0,557.0,204.0,4.0313,211191.0,<1H OCEAN
1224,-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,159103.0,<1H OCEAN
1225,-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,219254.0,INLAND
1226,-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,116119.0,<1H OCEAN
1227,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,200090.0,<1H OCEAN
1228,-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,122419.0,INLAND
1229,-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422,299834.01,NEAR OCEAN
1230,-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,500001.0,<1H OCEAN
1231,-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,130287.0,INLAND
1232,-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,91969.0,INLAND
1233,-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,111356.0,<1H OCEAN
1234,-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,342254.41,<1H OCEAN
1235,-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,104274.0,INLAND
1236,-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,169557.0,<1H OCEAN
1237,-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,235801.0,NEAR BAY
1238,-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,114084.0,INLAND
1239,-118.85,34.19,27.0,2287.0,320.0,967.0,321.0,6.5162,336700.01,<1H OCEAN
1240,-121.19,39.55,17.0,1483.0,284.0,481.0,211.0,1.4896,84564.0,INLAND
1241,-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,247195.0,<1H OCEAN
1242,-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,116381.0,<1H OCEAN
1243,-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,498636.98,<1H OCEAN
1244,-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,467028.7,<1H OCEAN
1245,-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,172128.0,INLAND
1246,-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,103855.0,INLAND
1247,-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,98828.0,INLAND
1248,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN
1249,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,109611.0,INLAND
1250,-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,167341.01,<1H OCEAN
1251,-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,180952.0,INLAND
1252,-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,279280.0,<1H OCEAN
1253,-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,425502.68,<1H OCEAN
1254,-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,193847.0,<1H OCEAN
1255,-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,248144.0,<1H OCEAN
1256,-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,250531.0,NEAR OCEAN
1257,-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,145328.0,INLAND
1258,-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,426557.7,NEAR OCEAN
1259,-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,234894.0,<1H OCEAN
1260,-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,185427.0,<1H OCEAN
1261,-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,282219.0,<1H OCEAN
1262,-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,94390.0,INLAND
1263,-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,272184.0,INLAND
1264,-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,216142.0,<1H OCEAN
1265,-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,106648.0,INLAND
1266,-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,174972.0,<1H OCEAN
1267,-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,165247.01,NEAR OCEAN
1268,-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,195478.0,<1H OCEAN
1269,-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,219233.0,<1H OCEAN
1270,-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,133225.0,<1H OCEAN
1271,-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,198422.02,<1H OCEAN
1272,-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,232094.15,NEAR OCEAN
1273,-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2.4405,81009.0,INLAND
1274,-117.88,33.85,34.0,1127.0,185.0,588.0,181.0,4.375,214596.0,<1H OCEAN
1275,-119.59,36.52,35.0,990.0,192.0,674.0,178.0,3.3214,102770.0,INLAND
1276,-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322,377453.02,NEAR OCEAN
1277,-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,234315.0,<1H OCEAN
1278,-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,497514.97,<1H OCEAN
1279,-121.81,37.3,14.0,1870.0,348.0,1214.0,347.0,4.9769,199311.0,<1H OCEAN
1280,-116.4,34.12,16.0,5648.0,1089.0,2524.0,1008.0,2.6739,82626.0,INLAND
1281,-115.55,32.98,24.0,2565.0,530.0,1447.0,473.0,3.2593,85105.0,INLAND
1282,-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,213642.01,<1H OCEAN
1283,-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,203796.0,<1H OCEAN
1284,-120.84,35.32,15.0,2419.0,538.0,1279.0,522.0,3.4762,222419.0,NEAR OCEAN
1285,-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,154190.0,NEAR BAY
1286,-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,353749.01,<1H OCEAN
1287,-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,165157.0,NEAR BAY
1288,-118.56,34.19,36.0,2600.0,441.0,1246.0,426.0,4.1111,225095.0,<1H OCEAN
1289,-121.79,37.03,18.0,943.0,213.0,544.0,179.0,3.934,239871.01,<1H OCEAN
1290,-120.66,35.49,17.0,4422.0,945.0,2307.0,885.0,2.8285,164137.0,<1H OCEAN
1291,-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,445572.42,NEAR BAY
1292,-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917,275874.0,<1H OCEAN
1293,-119.85,34.44,28.0,1765.0,301.0,1173.0,297.0,6.0256,308169.09,NEAR OCEAN
1294,-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839,48918.0,INLAND
1295,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,138910.0,INLAND
1296,-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,80527.0,INLAND
1297,-117.93,34.01,23.0,3188.0,836.0,3883.0,840.0,2.1863,158858.0,<1H OCEAN
1298,-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4.105,200837.0,<1H OCEAN
1299,-118.26,34.16,20.0,3407.0,885.0,1883.0,870.0,3.7321,324011.0,<1H OCEAN
1300,-118.37,34.07,39.0,2309.0,526.0,870.0,546.0,3.1677,405093.05,<1H OCEAN
1301,-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021,224175.0,<1H OCEAN
1302,-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125,157810.0,<1H OCEAN
1303,-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,422150.41,INLAND
1304,-123.15,39.74,23.0,608.0,143.0,281.0,108.0,2.9306,76773.0,INLAND
1305,-117.18,34.3,33.0,399.0,87.0,71.0,27.0,1.875,96416.0,INLAND
1306,-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,73878.0,INLAND
1307,-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,188273.02,<1H OCEAN
1308,-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,186627.0,NEAR BAY
1309,-117.9,33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,232178.0,<1H OCEAN
1310,-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,255510.0,<1H OCEAN
1311,-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,294791.0,<1H OCEAN
1312,-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,379431.0,<1H OCEAN
1313,-121.72,38.0,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,165468.0,INLAND
1314,-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,84734.0,INLAND
1315,-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,397561.14,NEAR BAY
1316,-118.27,34.08,46.0,3007.0,854.0,2587.0,814.0,2.7179,193328.0,<1H OCEAN
1317,-118.73,34.29,8.0,4983.0,754.0,2510.0,725.0,6.9454,309110.04,<1H OCEAN
1318,-117.96,33.93,31.0,1471.0,321.0,841.0,330.0,3.46,213896.0,<1H OCEAN
1319,-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,77879.0,INLAND
1320,-121.49,38.55,51.0,4280.0,632.0,1486.0,621.0,5.0359,222090.0,INLAND
1321,-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,292383.0,<1H OCEAN
1322,-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,115605.0,INLAND
1323,-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,290662.01,<1H OCEAN
1324,-121.55,39.51,39.0,1551.0,353.0,684.0,310.0,2.0357,59711.0,INLAND
1325,-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,210525.0,<1H OCEAN
1326,-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,52354.0,INLAND
1327,-119.85,34.48,23.0,1915.0,277.0,724.0,267.0,6.2987,328158.0,NEAR OCEAN
1328,-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,359426.03,NEAR BAY
1329,-118.53,34.18,26.0,4175.0,885.0,2118.0,778.0,4.2083,246049.0,<1H OCEAN
1330,-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,72140.0,INLAND
1331,-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,171704.0,<1H OCEAN
1332,-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,250678.0,<1H OCEAN
1333,-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,186641.0,INLAND
1334,-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,111486.01,<1H OCEAN
1335,-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,497297.92,<1H OCEAN
1336,-117.98,33.68,17.0,2603.0,373.0,1265.0,382.0,6.8039,331888.0,<1H OCEAN
1337,-119.03,35.41,41.0,1808.0,435.0,1005.0,373.0,1.7857,54449.0,INLAND
1338,-117.93,33.88,45.0,1306.0,293.0,585.0,260.0,4.0812,230794.0,<1H OCEAN
1339,-121.87,36.55,20.0,10053.0,1768.0,3083.0,1621.0,5.1506,369722.0,NEAR OCEAN
1340,-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,144869.0,INLAND
1341,-121.3,37.98,47.0,2373.0,461.0,990.0,444.0,4.175,178233.0,INLAND
1342,-118.91,34.18,17.0,3220.0,716.0,1381.0,733.0,2.8958,192395.01,<1H OCEAN
1343,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,60249.0,INLAND
1344,-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,228263.0,<1H OCEAN
1345,-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,136233.0,INLAND
1346,-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,226900.09,NEAR BAY
1347,-117.72,33.62,19.0,1144.0,268.0,365.0,279.0,2.8583,114493.0,<1H OCEAN
1348,-122.3,37.57,36.0,1973.0,352.0,1169.0,370.0,5.033,270706.01,NEAR BAY
1349,-117.34,34.08,33.0,4924.0,1007.0,3502.0,953.0,3.233,100798.0,INLAND
1350,-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,163397.0,<1H OCEAN
1351,-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826,149285.0,<1H OCEAN
1352,-123.02,38.81,35.0,956.0,213.0,488.0,215.0,3.025,142318.0,<1H OCEAN
1353,-122.71,38.5,15.0,5645.0,830.0,2324.0,769.0,6.6104,331194.03,<1H OCEAN
1354,-118.34,34.02,44.0,2067.0,385.0,1046.0,441.0,3.5357,163255.0,<1H OCEAN
1355,-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,427044.57,NEAR OCEAN
1356,-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999,174414.05,<1H OCEAN
1357,-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,157809.0,INLAND
1358,-117.34,33.21,12.0,5963.0,1372.0,3015.0,1124.0,2.7386,191307.0,NEAR OCEAN
1359,-117.15,32.75,27.0,3166.0,867.0,1332.0,817.0,2.6742,174179.0,NEAR OCEAN
1360,-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,342879.02,INLAND
1361,-121.46,38.58,40.0,1394.0,397.0,689.0,353.0,1.7765,104809.0,INLAND
1362,-122.44,37.65,38.0,5277.0,1008.0,2695.0,997.0,3.9722,278940.01,NEAR OCEAN
1363,-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,138087.0,<1H OCEAN
1364,-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,246251.0,NEAR BAY
1365,-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,341678.04,<1H OCEAN
1366,-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,72915.0,INLAND
1367,-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,231948.0,NEAR OCEAN
1368,-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,94837.0,INLAND
1369,-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,79628.0,INLAND
1370,-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,366948.06,NEAR OCEAN
1371,-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,458772.16,<1H OCEAN
1372,-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,202843.0,<1H OCEAN
1373,-117.36,34.11,35.0,2969.0,521.0,1555.0,503.0,3.25,102998.0,INLAND
1374,-122.31,37.99,25.0,6508.0,1137.0,3259.0,1081.0,4.2348,167260.01,NEAR BAY
1375,-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,126301.0,<1H OCEAN
1376,-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,243623.0,<1H OCEAN
1377,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,184289.0,NEAR BAY
1378,-115.49,32.67,25.0,2322.0,573.0,2185.0,602.0,1.375,71224.0,INLAND
1379,-116.95,33.86,1.0,6.0,2.0,8.0,2.0,1.625,115427.0,INLAND
1380,-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,66778.0,INLAND
1381,-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,97771.0,NEAR OCEAN
1382,-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,474033.43,<1H OCEAN
1383,-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,189040.0,<1H OCEAN
1384,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,85415.0,INLAND
1385,-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,145659.0,INLAND
1386,-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,137608.0,INLAND
1387,-118.38,34.05,35.0,3517.0,879.0,1632.0,784.0,3.0956,457976.71,<1H OCEAN
1388,-117.33,33.03,31.0,1171.0,321.0,603.0,267.0,2.8611,276280.01,NEAR OCEAN
1389,-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,473462.78,<1H OCEAN
1390,-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,500001.0,<1H OCEAN
1391,-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,144769.0,<1H OCEAN
1392,-117.6,33.42,23.0,2482.0,461.0,1048.0,425.0,4.665,278443.01,NEAR OCEAN
1393,-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,397226.27,<1H OCEAN
1394,-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,147989.0,<1H OCEAN
1395,-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141,335459.02,<1H OCEAN
1396,-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,145099.0,INLAND
1397,-122.71,38.45,39.0,2739.0,573.0,1223.0,569.0,2.9663,182612.0,<1H OCEAN
1398,-121.69,39.36,34.0,842.0,186.0,635.0,165.0,1.8355,65656.0,INLAND
1399,-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,135676.0,NEAR BAY
1400,-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,1.1642,315425.0,<1H OCEAN
1401,-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,179071.0,INLAND
1402,-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,61617.99,INLAND
1403,-120.92,40.02,35.0,383.0,92.0,202.0,72.0,2.6458,90504.0,INLAND
1404,-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,229335.0,<1H OCEAN
1405,-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993,157741.0,NEAR BAY
1406,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,226040.0,<1H OCEAN
1407,-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,239650.0,NEAR BAY
1408,-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,395464.04,NEAR BAY
1409,-117.19,32.86,19.0,3716.0,563.0,1788.0,587.0,5.2113,267088.0,NEAR OCEAN
1410,-120.47,37.3,40.0,3693.0,771.0,2102.0,742.0,2.1838,76242.0,INLAND
1411,-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,2.2328,258697.01,NEAR BAY
1412,-117.06,32.77,34.0,1730.0,373.0,730.0,350.0,2.0284,147565.0,NEAR OCEAN
1413,-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,99512.0,INLAND
1414,-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,120921.0,NEAR BAY
1415,-120.59,37.36,11.0,3946.0,978.0,2814.0,953.0,2.0179,87040.0,INLAND
1416,-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,289049.02,<1H OCEAN
1417,-117.27,34.4,8.0,6042.0,979.0,3031.0,991.0,3.3438,116162.0,INLAND
1418,-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997,244661.0,<1H OCEAN
1419,-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443,232050.01,NEAR OCEAN
1420,-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,150545.0,<1H OCEAN
1421,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,153087.0,NEAR BAY
1422,-118.24,33.99,33.0,885.0,294.0,1270.0,282.0,2.1615,112043.0,<1H OCEAN
1423,-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,265671.0,INLAND
1424,-117.98,33.78,31.0,2825.0,546.0,1908.0,563.0,3.9798,198693.0,<1H OCEAN
1425,-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,236110.01,<1H OCEAN
1426,-118.28,33.97,31.0,1068.0,271.0,1091.0,281.0,1.689,101627.0,<1H OCEAN
1427,-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,107349.0,INLAND
